Opp ID,Opp Name,Type,Stage,Product Flag,CRM Region,Close Date,Start Date,Created Date,Qualified Date,Net New ACV (USD),Opp Owner,Account Owner,Week Start,Days from Qualified,Type,Reporting Region,Reporting Manager,Deal Type
14167,Opp - 14167 - Upsell,Upsell,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/05/2025,04/05/2025,122,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14168,Opp - 14168 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,76,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14169,Opp - 14169 - Upsell,Upsell,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/02/2025,04/02/2025,152,Rep 1123,Rep 1123,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14170,Opp - 14170 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,228,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14171,Opp - 14171 - Upsell,Upsell,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/05/2025,04/05/2025,76,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14172,Opp - 14172 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,76,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14173,Opp - 14173 - Net New,Net New,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/01/2025,04/01/2025,228,Rep 886,Rep 886,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14174,Opp - 14174 - Net New,Net New,Closed Won,Core,JAPAN,04/07/2025,04/07/2025,04/07/2025,04/07/2025,228,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14175,Opp - 14175 - Net New,Net New,Closed Won,Core,JAPAN,04/11/2025,04/11/2025,04/11/2025,04/11/2025,456,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14176,Opp - 14176 - Net New,Net New,Closed Won,Core,JAPAN,04/07/2025,04/07/2025,04/07/2025,04/07/2025,228,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14177,Opp - 14177 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,76,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14178,Opp - 14178 - Upsell,Upsell,Closed Won,Core,JAPAN,04/09/2025,04/09/2025,04/09/2025,04/09/2025,76,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14179,Opp - 14179 - Upsell,Upsell,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/02/2025,04/02/2025,76,Rep 887,Rep 887,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14180,Opp - 14180 - Net New,Net New,Closed Won,Core,JAPAN,04/11/2025,04/11/2025,04/11/2025,04/11/2025,608,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14181,Opp - 14181 - Upsell,Upsell,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/05/2025,04/05/2025,243,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14182,Opp - 14182 - Net New,Net New,Closed Won,Core,JAPAN,04/07/2025,04/07/2025,9/17/2024,9/17/2024,365,Rep 101,Rep 101,04/06/2025,202,Non-Run Rate,JAPAN,Daniel Radcliffe,Channel
14183,Opp - 14183 - Net New,Net New,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/01/2025,04/01/2025,228,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14184,Opp - 14184 - Upsell,Upsell,Closed Won,Core,JAPAN,04/03/2025,04/03/2025,04/03/2025,04/03/2025,76,Rep 1123,Rep 1123,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14185,Opp - 14185 - Upsell,Upsell,Closed Won,Core,JAPAN,04/10/2025,04/10/2025,04/10/2025,04/10/2025,76,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14186,Opp - 14186 - Net New,Net New,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/01/2025,04/01/2025,380,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14187,Opp - 14187 - Upsell,Upsell,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/05/2025,04/05/2025,76,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14188,Opp - 14188 - Upsell,Upsell,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/05/2025,04/05/2025,608,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14189,Opp - 14189 - Net New,Net New,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/01/2025,04/01/2025,2203,Rep 1123,Rep 1123,3/30/2025,1,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14190,Opp - 14190 - Upsell,Upsell,Closed Won,Core,JAPAN,04/09/2025,04/09/2025,04/10/2025,04/10/2025,152,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14191,Opp - 14191 - Upsell,Upsell,Closed Won,Core,JAPAN,04/09/2025,04/09/2025,04/10/2025,04/10/2025,152,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14192,Opp - 14192 - Net New,Net New,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/01/2025,04/01/2025,228,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14193,Opp - 14193 - Upsell,Upsell,Closed Won,Core,JAPAN,04/11/2025,04/11/2025,04/11/2025,04/11/2025,152,Rep 1123,Rep 1123,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14194,Opp - 14194 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,121,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14195,Opp - 14195 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,122,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14196,Opp - 14196 - Upsell,Upsell,Closed Won,Core,JAPAN,04/09/2025,04/09/2025,04/10/2025,04/10/2025,152,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14197,Opp - 14197 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,76,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14198,Opp - 14198 - Upsell,Upsell,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/02/2025,04/02/2025,729,Rep 886,Rep 886,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14199,Opp - 14199 - Upsell,Upsell,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/05/2025,04/05/2025,152,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14200,Opp - 14200 - Renewal,Renewal,Closed Won,Core,JAPAN,3/31/2025,04/01/2025,3/27/2024,3/27/2024,886,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,369,Non-Run Rate,JAPAN,Daniel Radcliffe,Channel
14201,Opp - 14201 - Upsell,Upsell,Closed Won,Core,JAPAN,04/09/2025,04/09/2025,04/09/2025,04/09/2025,75,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14202,Opp - 14202 - Upsell,Upsell,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/05/2025,04/05/2025,122,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14203,Opp - 14203 - Upsell,Upsell,Closed Won,Core,JAPAN,04/11/2025,04/11/2025,04/12/2025,04/12/2025,122,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14204,Opp - 14204 - Net New,Net New,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/01/2025,04/01/2025,228,Rep 1123,Rep 1123,3/30/2025,1,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14205,Opp - 14205 - Upsell,Upsell,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/02/2025,04/02/2025,76,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14206,Opp - 14206 - Upsell,Upsell,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/05/2025,04/05/2025,152,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14207,Opp - 14207 - Net New,Net New,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/04/2025,04/04/2025,304,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14208,Opp - 14208 - Net New,Net New,Closed Won,Core,JAPAN,04/07/2025,04/07/2025,04/08/2025,04/08/2025,228,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14209,Opp - 14209 - Upsell,Upsell,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/02/2025,04/02/2025,2431,Rep 223,Rep 223,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14210,Opp - 14210 - Upsell,Upsell,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/02/2025,04/02/2025,76,Rep 223,Rep 223,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14211,Opp - 14211 - Upsell,Upsell,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/02/2025,04/02/2025,76,Rep 223,Rep 223,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14212,Opp - 14212 - Upsell,Upsell,Closed Won,Core,JAPAN,04/10/2025,04/10/2025,04/10/2025,04/10/2025,228,Rep 108,Rep 108,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14213,Opp - 14213 - Upsell,Upsell,Closed Won,Core,JAPAN,04/03/2025,04/03/2025,04/04/2025,04/04/2025,76,Rep 886,Rep 886,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14214,Opp - 14214 - Net New,Net New,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/01/2025,04/01/2025,380,Rep 886,Rep 886,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14215,Opp - 14215 - Net New,Net New,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/03/2025,04/03/2025,380,Rep 886,Rep 886,3/30/2025,1,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14216,Opp - 14216 - Upsell,Upsell,Closed Won,Core,JAPAN,04/10/2025,04/10/2025,04/11/2025,04/11/2025,76,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14217,Opp - 14217 - Net New,Net New,Closed Won,Core,JAPAN,04/08/2025,04/08/2025,04/08/2025,04/08/2025,228,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14218,Opp - 14218 - Upsell,Upsell,Closed Won,Core,JAPAN,04/08/2025,04/08/2025,04/08/2025,04/08/2025,76,Rep 886,Rep 886,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14219,Opp - 14219 - Net New,Net New,Closed Won,Core,JAPAN,04/10/2025,04/10/2025,11/21/2024,11/21/2024,6078,Rep 101,Rep 101,04/06/2025,140,Non-Run Rate,JAPAN,Daniel Radcliffe,Channel
14220,Opp - 14220 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,122,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14221,Opp - 14221 - Upsell,Upsell,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/05/2025,04/05/2025,228,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14222,Opp - 14222 - Upsell,Upsell,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/05/2025,04/05/2025,76,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14223,Opp - 14223 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,76,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14224,Opp - 14224 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,122,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14225,Opp - 14225 - Net New,Net New,Closed Won,Core,JAPAN,04/03/2025,04/03/2025,04/03/2025,04/03/2025,228,Rep 1123,Rep 1123,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14226,Opp - 14226 - Net New,Net New,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,11/29/2024,04/02/2025,228,Rep 101,Rep 101,3/30/2025,124,Non-Run Rate,JAPAN,Daniel Radcliffe,Channel
14227,Opp - 14227 - Upsell,Upsell,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/02/2025,04/02/2025,608,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14228,Opp - 14228 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,122,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14229,Opp - 14229 - Upsell,Upsell,Closed Won,Core,JAPAN,04/09/2025,04/09/2025,04/10/2025,04/10/2025,1899,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14230,Opp - 14230 - Upsell,Upsell,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/05/2025,04/05/2025,152,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14231,Opp - 14231 - Net New,Net New,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/01/2025,04/01/2025,486,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14232,Opp - 14232 - Upsell,Upsell,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/02/2025,04/02/2025,122,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14233,Opp - 14233 - Upsell,Upsell,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/02/2025,04/02/2025,76,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14234,Opp - 14234 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,122,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14235,Opp - 14235 - Net New,Net New,Closed Won,Core,JAPAN,04/07/2025,04/07/2025,04/08/2025,04/08/2025,6199,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14236,Opp - 14236 - Upsell,Upsell,Closed Won,Core,JAPAN,04/09/2025,04/09/2025,04/10/2025,04/10/2025,152,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14237,Opp - 14237 - Upsell,Upsell,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/05/2025,04/05/2025,122,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14238,Opp - 14238 - Net New,Net New,Closed Won,Core,JAPAN,04/11/2025,04/11/2025,04/11/2025,04/11/2025,380,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14239,Opp - 14239 - Upsell,Upsell,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/05/2025,04/05/2025,76,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14240,Opp - 14240 - Upsell,Upsell,Closed Won,Core,JAPAN,04/11/2025,04/11/2025,04/12/2025,04/12/2025,122,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14241,Opp - 14241 - Net New,Net New,Closed Won,Core,JAPAN,04/09/2025,04/09/2025,04/09/2025,04/09/2025,365,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14242,Opp - 14242 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,243,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14243,Opp - 14243 - Upsell,Upsell,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/02/2025,04/02/2025,243,Rep 1123,Rep 1123,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14244,Opp - 14244 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,121,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14245,Opp - 14245 - Upsell,Upsell,Closed Won,Core,JAPAN,04/09/2025,04/09/2025,04/10/2025,04/10/2025,243,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14246,Opp - 14246 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,152,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14247,Opp - 14247 - Upsell,Upsell,Closed Won,Core,JAPAN,04/11/2025,04/11/2025,04/12/2025,04/12/2025,76,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14248,Opp - 14248 - Upsell,Upsell,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/02/2025,04/02/2025,76,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14249,Opp - 14249 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,304,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14250,Opp - 14250 - Upsell,Upsell,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/05/2025,04/05/2025,76,Rep 223,Rep 223,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14251,Opp - 14251 - Net New,Net New,Closed Won,Core,JAPAN,04/10/2025,04/10/2025,04/10/2025,04/10/2025,228,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14252,Opp - 14252 - Upsell,Upsell,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/02/2025,04/02/2025,122,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14253,Opp - 14253 - Upsell,Upsell,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/05/2025,04/05/2025,122,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14254,Opp - 14254 - Net New,Net New,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/04/2025,04/04/2025,228,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14255,Opp - 14255 - Upsell,Upsell,Closed Won,Core,JAPAN,04/11/2025,04/11/2025,04/12/2025,04/12/2025,76,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14256,Opp - 14256 - Net New,Net New,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/01/2025,04/01/2025,365,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14257,Opp - 14257 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,122,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14258,Opp - 14258 - Upsell,Upsell,Closed Won,Core,JAPAN,04/09/2025,04/09/2025,04/09/2025,04/09/2025,76,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14259,Opp - 14259 - Net New,Net New,Closed Won,Core,JAPAN,04/08/2025,04/08/2025,04/08/2025,04/08/2025,1747,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14260,Opp - 14260 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,122,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14261,Opp - 14261 - Net New,Net New,Closed Won,Core,JAPAN,04/10/2025,04/10/2025,04/10/2025,04/10/2025,228,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14262,Opp - 14262 - Net New,Net New,Closed Won,Core,JAPAN,04/08/2025,04/08/2025,04/08/2025,04/08/2025,486,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14263,Opp - 14263 - Upsell,Upsell,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/02/2025,04/02/2025,608,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14264,Opp - 14264 - Upsell,Upsell,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/05/2025,04/05/2025,152,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14265,Opp - 14265 - Net New,Net New,Closed Won,Core,JAPAN,04/11/2025,04/11/2025,04/10/2025,04/10/2025,228,Rep 1123,Rep 1123,04/06/2025,1,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14266,Opp - 14266 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,76,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14267,Opp - 14267 - Net New,Net New,Closed Won,Core,JAPAN,04/07/2025,04/07/2025,04/08/2025,04/08/2025,456,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14268,Opp - 14268 - Upsell,Upsell,Closed Won,Core,JAPAN,04/09/2025,04/09/2025,04/09/2025,04/09/2025,76,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14269,Opp - 14269 - Net New,Net New,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/02/2025,04/02/2025,532,Rep 887,Rep 887,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14270,Opp - 14270 - Upsell,Upsell,Closed Won,Core,JAPAN,04/02/2025,04/02/2025,04/03/2025,04/03/2025,243,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14271,Opp - 14271 - Net New,Net New,Closed Won,Core,JAPAN,04/07/2025,04/07/2025,04/08/2025,04/08/2025,456,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14272,Opp - 14272 - Net New,Net New,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/01/2025,04/01/2025,228,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14273,Opp - 14273 - Upsell,Upsell,Closed Won,Core,JAPAN,04/09/2025,04/09/2025,04/10/2025,04/10/2025,76,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14274,Opp - 14274 - Upsell,Upsell,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/02/2025,04/02/2025,76,Rep 1123,Rep 1123,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14275,Opp - 14275 - Upsell,Upsell,Closed Won,Core,JAPAN,04/09/2025,04/09/2025,04/09/2025,04/09/2025,3647,Rep 886,Rep 886,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14276,Opp - 14276 - Upsell,Upsell,Closed Won,Core,JAPAN,04/11/2025,04/11/2025,04/12/2025,04/12/2025,76,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14277,Opp - 14277 - Upsell,Upsell,Closed Won,Core,JAPAN,04/04/2025,04/04/2025,04/05/2025,04/05/2025,76,Rep 101,Rep 101,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14278,Opp - 14278 - Upsell,Upsell,Closed Won,Core,JAPAN,04/11/2025,04/11/2025,04/12/2025,04/12/2025,365,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14279,Opp - 14279 - Upsell,Upsell,Closed Won,Core,JAPAN,04/11/2025,04/11/2025,04/11/2025,04/11/2025,76,Rep 1123,Rep 1123,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14280,Opp - 14280 - Upsell,Upsell,Closed Won,Core,JAPAN,04/03/2025,04/03/2025,04/03/2025,04/03/2025,304,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14281,Opp - 14281 - Upsell,Upsell,Closed Won,Core,JAPAN,04/07/2025,04/07/2025,04/07/2025,04/07/2025,152,Rep 1123,Rep 1123,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14282,Opp - 14282 - Upsell,Upsell,Closed Won,Core,JAPAN,04/10/2025,04/10/2025,04/11/2025,04/11/2025,76,Rep 101,Rep 101,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14283,Opp - 14283 - Upsell,Upsell,Closed Won,Core,JAPAN,04/11/2025,04/11/2025,04/11/2025,04/11/2025,122,Rep 108,Rep 108,04/06/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14284,Opp - 14284 - Upsell,Upsell,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/02/2025,04/02/2025,76,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
14285,Opp - 14285 - Net New,Net New,Closed Won,Core,JAPAN,04/01/2025,04/01/2025,04/01/2025,04/01/2025,608,Rep 886,Rep 886,3/30/2025,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel
