opp_id,opp_name,opp_type,stage,product_flag,crm_region,close_date,start_date,created_date,qualified_date,net_new_acv_usd,opp_owner,account_owner,week_start,days_from_qualified,type,reporting_region,reporting_manager,deal_type,dq_flag,outcome,dq_check
14116,Opp - 14116 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-07,2025-04-07,2025-04-08,2025-04-08,608,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14117,Opp - 14117 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-11,2025-04-11,2025-04-11,2025-04-11,122,Rep 887,Rep 887,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14118,Opp - 14118 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,243,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14119,Opp - 14119 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-04,2025-04-04,2025-04-04,2025-04-04,380,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14120,Opp - 14120 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,532,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14136,Opp - 14136 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-02,2025-04-02,2025-04-03,2025-04-03,304,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14137,Opp - 14137 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-10,2025-04-10,2025-04-11,2025-04-11,76,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14138,Opp - 14138 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,76,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14139,Opp - 14139 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-10,2025-04-10,2025-04-11,2025-04-11,76,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14140,Opp - 14140 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-07,2025-04-07,2025-04-07,2025-04-07,228,Rep 1123,Rep 1123,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14141,Opp - 14141 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-03,2025-04-03,2025-04-03,2025-04-03,304,Rep 223,Rep 223,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14142,Opp - 14142 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,76,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14143,Opp - 14143 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,76,Rep 886,Rep 886,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14144,Opp - 14144 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-08,2025-04-08,2025-04-08,2025-04-08,76,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14145,Opp - 14145 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-11,2025-04-11,2025-04-12,2025-04-12,243,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14146,Opp - 14146 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-08,2025-04-08,2025-04-08,2025-04-08,365,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14147,Opp - 14147 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-11,2025-04-11,2025-04-11,2025-04-11,228,Rep 1123,Rep 1123,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14148,Opp - 14148 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-08,2025-04-08,2025-04-08,2025-04-08,228,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14149,Opp - 14149 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,4482,Rep 223,Rep 223,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14150,Opp - 14150 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,76,Rep 223,Rep 223,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14151,Opp - 14151 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,76,Rep 223,Rep 223,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14152,Opp - 14152 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,76,Rep 223,Rep 223,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14153,Opp - 14153 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-10,2025-04-10,2025-04-10,2025-04-10,122,Rep 887,Rep 887,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14154,Opp - 14154 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-07,2025-04-07,2025-04-08,2025-04-08,912,Rep 108,Rep 108,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14155,Opp - 14155 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-04,2025-04-04,2025-04-05,2025-04-05,76,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14156,Opp - 14156 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-09,2025-04-09,2025-04-09,2025-04-09,228,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14157,Opp - 14157 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-07,2025-04-07,2024-08-06,2024-08-06,851,Rep 1123,Rep 1123,2025-04-06,244,Non-Run Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14158,Opp - 14158 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-01,2025-04-01,7294,Rep 1123,Rep 1123,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14159,Opp - 14159 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,92,Rep 1123,Rep 1123,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14160,Opp - 14160 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-11,2025-04-11,2025-04-11,2025-04-11,228,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14161,Opp - 14161 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,152,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14162,Opp - 14162 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,122,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14163,Opp - 14163 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-02,2025-04-02,2025-04-03,2025-04-03,122,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14164,Opp - 14164 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-07,2025-04-07,2025-04-07,2025-04-07,608,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14165,Opp - 14165 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-09,2025-04-09,2025-04-09,2025-04-09,228,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14166,Opp - 14166 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-08,2025-04-08,2025-04-08,2025-04-08,76,Rep 1123,Rep 1123,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14167,Opp - 14167 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-04,2025-04-04,2025-04-05,2025-04-05,122,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14168,Opp - 14168 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-02,2025-04-02,2025-04-03,2025-04-03,76,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14169,Opp - 14169 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,152,Rep 1123,Rep 1123,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14170,Opp - 14170 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-02,2025-04-02,2025-04-03,2025-04-03,228,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14171,Opp - 14171 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-04,2025-04-04,2025-04-05,2025-04-05,76,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14172,Opp - 14172 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-02,2025-04-02,2025-04-03,2025-04-03,76,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14173,Opp - 14173 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-01,2025-04-01,228,Rep 886,Rep 886,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14174,Opp - 14174 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-07,2025-04-07,2025-04-07,2025-04-07,228,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14175,Opp - 14175 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-11,2025-04-11,2025-04-11,2025-04-11,456,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14176,Opp - 14176 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-07,2025-04-07,2025-04-07,2025-04-07,228,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14177,Opp - 14177 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-02,2025-04-02,2025-04-03,2025-04-03,76,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14178,Opp - 14178 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-09,2025-04-09,2025-04-09,2025-04-09,76,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14179,Opp - 14179 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,76,Rep 887,Rep 887,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14180,Opp - 14180 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-11,2025-04-11,2025-04-11,2025-04-11,608,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14181,Opp - 14181 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-04,2025-04-04,2025-04-05,2025-04-05,243,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14182,Opp - 14182 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-07,2025-04-07,2024-09-17,2024-09-17,365,Rep 101,Rep 101,2025-04-06,202,Non-Run Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14183,Opp - 14183 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-01,2025-04-01,228,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14184,Opp - 14184 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-03,2025-04-03,2025-04-03,2025-04-03,76,Rep 1123,Rep 1123,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14185,Opp - 14185 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-10,2025-04-10,2025-04-10,2025-04-10,76,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14186,Opp - 14186 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-01,2025-04-01,380,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14187,Opp - 14187 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-04,2025-04-04,2025-04-05,2025-04-05,76,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14188,Opp - 14188 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-04,2025-04-04,2025-04-05,2025-04-05,608,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14189,Opp - 14189 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-02,2025-04-02,2025-04-01,2025-04-01,2203,Rep 1123,Rep 1123,2025-03-30,1,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14190,Opp - 14190 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-09,2025-04-09,2025-04-10,2025-04-10,152,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14191,Opp - 14191 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-09,2025-04-09,2025-04-10,2025-04-10,152,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14192,Opp - 14192 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-01,2025-04-01,228,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14193,Opp - 14193 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-11,2025-04-11,2025-04-11,2025-04-11,152,Rep 1123,Rep 1123,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14194,Opp - 14194 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-02,2025-04-02,2025-04-03,2025-04-03,121,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14195,Opp - 14195 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-02,2025-04-02,2025-04-03,2025-04-03,122,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14196,Opp - 14196 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-09,2025-04-09,2025-04-10,2025-04-10,152,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14197,Opp - 14197 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-02,2025-04-02,2025-04-03,2025-04-03,76,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14198,Opp - 14198 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,729,Rep 886,Rep 886,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14199,Opp - 14199 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-04,2025-04-04,2025-04-05,2025-04-05,152,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14200,Opp - 14200 - Renewal,Renewal,Closed Won,Core,JAPAN,2025-03-31,2025-04-01,2024-03-27,2024-03-27,886,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,369,Non-Run Rate,JAPAN,Daniel Radcliffe,Channel,,Renewal,Pass
14201,Opp - 14201 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-09,2025-04-09,2025-04-09,2025-04-09,75,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14202,Opp - 14202 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-04,2025-04-04,2025-04-05,2025-04-05,122,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14203,Opp - 14203 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-11,2025-04-11,2025-04-12,2025-04-12,122,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14204,Opp - 14204 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-02,2025-04-02,2025-04-01,2025-04-01,228,Rep 1123,Rep 1123,2025-03-30,1,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14205,Opp - 14205 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,76,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14206,Opp - 14206 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-04,2025-04-04,2025-04-05,2025-04-05,152,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14207,Opp - 14207 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-04,2025-04-04,2025-04-04,2025-04-04,304,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14208,Opp - 14208 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-07,2025-04-07,2025-04-08,2025-04-08,228,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14209,Opp - 14209 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,2431,Rep 223,Rep 223,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14210,Opp - 14210 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,76,Rep 223,Rep 223,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14211,Opp - 14211 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,76,Rep 223,Rep 223,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14212,Opp - 14212 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-10,2025-04-10,2025-04-10,2025-04-10,228,Rep 108,Rep 108,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14213,Opp - 14213 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-03,2025-04-03,2025-04-04,2025-04-04,76,Rep 886,Rep 886,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14214,Opp - 14214 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-01,2025-04-01,380,Rep 886,Rep 886,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14215,Opp - 14215 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-04,2025-04-04,2025-04-03,2025-04-03,380,Rep 886,Rep 886,2025-03-30,1,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14216,Opp - 14216 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-10,2025-04-10,2025-04-11,2025-04-11,76,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14217,Opp - 14217 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-08,2025-04-08,2025-04-08,2025-04-08,228,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14218,Opp - 14218 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-08,2025-04-08,2025-04-08,2025-04-08,76,Rep 886,Rep 886,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14219,Opp - 14219 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-10,2025-04-10,2024-11-21,2024-11-21,6078,Rep 101,Rep 101,2025-04-06,140,Non-Run Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14220,Opp - 14220 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-02,2025-04-02,2025-04-03,2025-04-03,122,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14221,Opp - 14221 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-04,2025-04-04,2025-04-05,2025-04-05,228,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14222,Opp - 14222 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-04,2025-04-04,2025-04-05,2025-04-05,76,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14223,Opp - 14223 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-02,2025-04-02,2025-04-03,2025-04-03,76,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14224,Opp - 14224 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-02,2025-04-02,2025-04-03,2025-04-03,122,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14225,Opp - 14225 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-03,2025-04-03,2025-04-03,2025-04-03,228,Rep 1123,Rep 1123,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14226,Opp - 14226 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-02,2025-04-02,2024-11-29,2025-04-02,228,Rep 101,Rep 101,2025-03-30,124,Non-Run Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14227,Opp - 14227 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,608,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14228,Opp - 14228 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-02,2025-04-02,2025-04-03,2025-04-03,122,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14229,Opp - 14229 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-09,2025-04-09,2025-04-10,2025-04-10,1899,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14230,Opp - 14230 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-04,2025-04-04,2025-04-05,2025-04-05,152,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14231,Opp - 14231 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-01,2025-04-01,486,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14232,Opp - 14232 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,122,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14233,Opp - 14233 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-01,2025-04-01,2025-04-02,2025-04-02,76,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14234,Opp - 14234 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-02,2025-04-02,2025-04-03,2025-04-03,122,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14235,Opp - 14235 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-07,2025-04-07,2025-04-08,2025-04-08,6199,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14236,Opp - 14236 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-09,2025-04-09,2025-04-10,2025-04-10,152,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14237,Opp - 14237 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-04,2025-04-04,2025-04-05,2025-04-05,122,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
14238,Opp - 14238 - Net New,Net New,Closed Won,Core,JAPAN,2025-04-11,2025-04-11,2025-04-11,2025-04-11,380,Rep 101,Rep 101,2025-04-06,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Net New,Pass
14239,Opp - 14239 - Upsell,Upsell,Closed Won,Core,JAPAN,2025-04-04,2025-04-04,2025-04-05,2025-04-05,76,Rep 101,Rep 101,2025-03-30,0,Run-Rate,JAPAN,Daniel Radcliffe,Channel,,Upsell,Pass
